# name: compass.d.h+
# comment: COMPASS isoscalar h+. thFactor contains DIS normalization (by MSHT20nnlo)
# reference: 1709.07374
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,x_min,x_max,z_min,z_max,pT_min,pT_max,M_target,M_product,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,corrErr_0,Q_avg,x_avg,z_avg,pT_avg
compass.d.h+.1976,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.31622776601683794,0.34641016151377546,0.938,0.139,6.953698947723849e-06,True,0.1,0.9,25.0,10000.0,0.3223,0.012,0.02533278,0.005824575536373162,2.188901059316734,0.0775,0.7,0.3313189637653067
compass.d.h+.1977,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.34641016151377546,0.37416573867739417,0.938,0.139,6.394586133354012e-06,True,0.1,0.9,25.0,10000.0,0.3097,0.0117,0.02431145,0.005596869511680944,2.188901059316734,0.0775,0.7,0.3602879500955848
compass.d.h+.1978,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.37416573867739417,0.41231056256176607,0.938,0.139,5.858771144320024e-06,True,0.1,0.9,25.0,10000.0,0.2903,0.0094,0.0223531,0.005246274521281816,2.188901059316734,0.0775,0.7,0.3932381506195801
compass.d.h+.1979,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.41231056256176607,0.4472135954999579,0.938,0.139,5.360855324627937e-06,True,0.1,0.9,25.0,10000.0,0.2716,0.0099,0.02140208,0.00490832986558781,2.188901059316734,0.0775,0.7,0.429762079030862
compass.d.h+.1980,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.4472135954999579,0.47958315233127197,0.938,0.139,4.971731579954374e-06,True,0.1,0.9,25.0,10000.0,0.2509,0.0082,0.01939457,0.004534241396450595,2.188901059316734,0.0775,0.7,0.46339837391561495
compass.d.h+.1981,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.47958315233127197,0.5196152422706632,0.938,0.139,4.611481247652728e-06,True,0.1,0.9,25.0,10000.0,0.231,0.0074,0.0178794,0.004174610452690663,2.188901059316734,0.0775,0.7,0.4995991973009676
compass.d.h+.1982,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.5196152422706632,0.5477225575051661,0.938,0.139,4.317081865140825e-06,True,0.1,0.9,25.0,10000.0,0.2118,0.008,0.0166263,0.0038276298436358542,2.188901059316734,0.0775,0.7,0.5336688998879147
compass.d.h+.1983,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.5477225575051661,0.5916079783099616,0.938,0.139,4.044291375105575e-06,True,0.1,0.9,25.0,10000.0,0.1905,0.0058,0.0146685,0.0034426982304656766,2.188901059316734,0.0775,0.7,0.5696652679075638
compass.d.h+.1984,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.5916079783099616,0.6324555320336759,0.938,0.139,3.7643346284360436e-06,True,0.1,0.9,25.0,10000.0,0.1659,0.0055,0.01280748,0.0029981293251142033,2.188901059316734,0.0775,0.7,0.6120317551718187
compass.d.h+.1985,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.6324555320336759,0.6782329983125268,0.938,0.139,3.5155451144250445e-06,True,0.1,0.9,25.0,10000.0,0.1458,0.0047,0.01119744,0.002634884000009951,2.188901059316734,0.0775,0.7,0.6553442651731014
compass.d.h+.1986,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.6782329983125268,0.7211102550927979,0.938,0.139,3.2928194338154095e-06,True,0.1,0.9,25.0,10000.0,0.1265,0.0045,0.0097911,0.002286096200282982,2.188901059316734,0.0775,0.7,0.6996716267026624
compass.d.h+.1987,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.7211102550927979,0.7745966692414834,0.938,0.139,3.0806734825021946e-06,True,0.1,0.9,25.0,10000.0,0.1107,0.0037,0.008534970000000001,0.0020005600740816295,2.188901059316734,0.0775,0.7,0.7478534621671407
compass.d.h+.1988,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.7745966692414834,0.8246211251235321,0.938,0.139,2.8812740050964126e-06,True,0.1,0.9,25.0,10000.0,0.0884,0.0032,0.006895200000000001,0.0015975565541898468,2.188901059316734,0.0775,0.7,0.7996088971825077
compass.d.h+.1989,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.8246211251235321,0.8717797887081347,0.938,0.139,2.716212082781728e-06,True,0.1,0.9,25.0,10000.0,0.0767,0.0031,0.006074640000000001,0.001386115245547073,2.188901059316734,0.0775,0.7,0.8482004569158335
compass.d.h+.1990,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.8717797887081347,0.9327379053088815,0.938,0.139,2.5534715867120153e-06,True,0.1,0.9,25.0,10000.0,0.0639,0.0024,0.00505449,0.001154794839510534,2.188901059316734,0.0775,0.7,0.902258847008508
compass.d.h+.1991,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.9327379053088815,1.0,0.938,0.139,2.3840711390482815e-06,True,0.1,0.9,25.0,10000.0,0.0471,0.0019,0.0037680000000000005,0.0008511868065875768,2.188901059316734,0.0775,0.7,0.9663689526544408
compass.d.h+.1992,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,1.0,1.0583005244258363,0.938,0.139,2.2386355173654164e-06,True,0.1,0.9,25.0,10000.0,0.0373,0.0018,0.00307725,0.0006740821207158516,2.188901059316734,0.0775,0.7,1.029150262212918
compass.d.h+.1993,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,1.0583005244258363,1.1135528725660044,0.938,0.139,2.1215910179635572e-06,True,0.1,0.9,25.0,10000.0,0.0299,0.0017,0.00256542,0.0005403500109759776,2.188901059316734,0.0775,0.7,1.0859266984959204
compass.d.h+.1994,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,1.1135528725660044,1.174734012447073,0.938,0.139,2.0136394127719718e-06,True,0.1,0.9,25.0,10000.0,0.0217,0.0013,0.00190092,0.00039216037585881983,2.188901059316734,0.0775,0.7,1.1441434425065387
compass.d.h+.1995,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,1.174734012447073,1.2328828005937953,0.938,0.139,1.9138363856048226e-06,True,0.1,0.9,25.0,10000.0,0.0177,0.0012,0.0016053900000000002,0.0003198727489724014,2.188901059316734,0.0775,0.7,1.2038084065204342
compass.d.h+.1996,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,1.2328828005937953,1.296148139681572,0.938,0.139,1.8219566182491349e-06,True,0.1,0.9,25.0,10000.0,0.0115,0.0009,0.0010971,0.0002078269272984529,2.188901059316734,0.0775,0.7,1.2645154701376837
compass.d.h+.1997,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,1.296148139681572,1.3601470508735443,0.938,0.139,1.7346658894595947e-06,True,0.1,0.9,25.0,10000.0,0.0085,0.0007,0.0008466,0.00015361120713363913,2.188901059316734,0.0775,0.7,1.328147595277558
compass.d.h+.1998,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,1.3601470508735443,1.4317821063276353,0.938,0.139,1.6503945479801128e-06,True,0.1,0.9,25.0,10000.0,0.0068,0.0007,0.00071196,0.00012288896570691128,2.188901059316734,0.0775,0.7,1.3959645786005899
compass.d.h+.1999,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,1.4317821063276353,1.5329709716755893,0.938,0.139,1.5541883381717932e-06,True,0.1,0.9,25.0,10000.0,0.0044,0.0004,0.0004686,7.951638957506026e-05,2.188901059316734,0.0775,0.7,1.4823765390016121
compass.d.h+.2000,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,1.5329709716755893,1.6278820596099706,0.938,0.139,1.4577661833006786e-06,True,0.1,0.9,25.0,10000.0,0.0022,0.0003,0.00027984000000000006,3.975819478753013e-05,2.188901059316734,0.0775,0.7,1.58042651564278
compass.d.h+.2001,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,1.6278820596099706,1.7320508075688772,0.938,0.139,1.371391882380211e-06,True,0.1,0.9,25.0,10000.0,0.0013,0.0002,0.00017914,2.349347873808598e-05,2.188901059316734,0.0775,0.7,1.6799664335894238
compass.d.h+.2002,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.1414213562373095,0.2,0.938,0.139,5.44323067546181e-05,True,0.1,0.9,25.0,10000.0,0.47,0.0174,0.03243,0.007638165171080144,2.188901059316734,0.155,0.7,0.17071067811865476
compass.d.h+.2003,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.2,0.2449489742783178,0.938,0.139,4.176737799076793e-05,True,0.1,0.9,25.0,10000.0,0.438,0.0167,0.030616200000000003,0.00711811988283639,2.188901059316734,0.155,0.7,0.2224744871391589
compass.d.h+.2004,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.2449489742783178,0.282842712474619,0.938,0.139,3.5211528452865626e-05,True,0.1,0.9,25.0,10000.0,0.424,0.0165,0.0298496,0.006890600069229747,2.188901059316734,0.155,0.7,0.26389584337646843
compass.d.h+.2005,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.282842712474619,0.31622776601683794,0.938,0.139,3.1021979320504946e-05,True,0.1,0.9,25.0,10000.0,0.4091,0.0162,0.02908701,0.006648453981891249,2.188901059316734,0.155,0.7,0.29953523924572845
compass.d.h+.2006,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.31622776601683794,0.34641016151377546,0.938,0.139,2.8046013098802586e-05,True,0.1,0.9,25.0,10000.0,0.3899,0.0158,0.027916840000000002,0.006336426808944997,2.188901059316734,0.155,0.7,0.3313189637653067
compass.d.h+.2007,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.34641016151377546,0.37416573867739417,0.938,0.139,2.5790970792051926e-05,True,0.1,0.9,25.0,10000.0,0.3708,0.0152,0.02662344,0.006026024777524505,2.188901059316734,0.155,0.7,0.3602879500955848
compass.d.h+.2008,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.37416573867739417,0.41231056256176607,0.938,0.139,2.362989446217992e-05,True,0.1,0.9,25.0,10000.0,0.3425,0.0122,0.024249000000000003,0.005566109725733935,2.188901059316734,0.155,0.7,0.3932381506195801
compass.d.h+.2009,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.41231056256176607,0.4472135954999579,0.938,0.139,2.1621674994215122e-05,True,0.1,0.9,25.0,10000.0,0.32,0.0129,0.023328,0.005200452882437545,2.188901059316734,0.155,0.7,0.429762079030862
compass.d.h+.2010,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.4472135954999579,0.47958315233127197,0.938,0.139,2.005224126948619e-05,True,0.1,0.9,25.0,10000.0,0.2924,0.0107,0.02099432,0.0047519138213273065,2.188901059316734,0.155,0.7,0.46339837391561495
compass.d.h+.2011,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.47958315233127197,0.5196152422706632,0.938,0.139,1.8599261263515826e-05,True,0.1,0.9,25.0,10000.0,0.259,0.0093,0.0187775,0.0042091165517228885,2.188901059316734,0.155,0.7,0.4995991973009676
compass.d.h+.2012,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.5196152422706632,0.5477225575051661,0.938,0.139,1.741187466534984e-05,True,0.1,0.9,25.0,10000.0,0.2396,0.0101,0.01780228,0.003893839095725112,2.188901059316734,0.155,0.7,0.5336688998879147
compass.d.h+.2013,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.5477225575051661,0.5916079783099616,0.938,0.139,1.6311642153952192e-05,True,0.1,0.9,25.0,10000.0,0.2273,0.0078,0.01654744,0.0036939466880564187,2.188901059316734,0.155,0.7,0.5696652679075638
compass.d.h+.2014,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.5916079783099616,0.6324555320336759,0.938,0.139,1.5182506330958021e-05,True,0.1,0.9,25.0,10000.0,0.1815,0.0068,0.0134673,0.002949631869257545,2.188901059316734,0.155,0.7,0.6120317551718187
compass.d.h+.2015,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.6324555320336759,0.6782329983125268,0.938,0.139,1.4179075779642431e-05,True,0.1,0.9,25.0,10000.0,0.1624,0.006,0.01213128,0.002639229837837054,2.188901059316734,0.155,0.7,0.6553442651731014
compass.d.h+.2016,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.6782329983125268,0.7211102550927979,0.938,0.139,1.3280767209947698e-05,True,0.1,0.9,25.0,10000.0,0.1416,0.0057,0.01081824,0.0023012004004786136,2.188901059316734,0.155,0.7,0.6996716267026624
compass.d.h+.2017,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.7211102550927979,0.7745966692414834,0.938,0.139,1.2425129343810868e-05,True,0.1,0.9,25.0,10000.0,0.1134,0.0044,0.0087318,0.001842910490213805,2.188901059316734,0.155,0.7,0.7478534621671407
compass.d.h+.2018,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.7745966692414834,0.8246211251235321,0.938,0.139,1.1620901206058729e-05,True,0.1,0.9,25.0,10000.0,0.0954,0.0041,0.0075843,0.0015503850155766932,2.188901059316734,0.155,0.7,0.7996088971825077
compass.d.h+.2019,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.8246211251235321,0.8717797887081347,0.938,0.139,1.0955165046044712e-05,True,0.1,0.9,25.0,10000.0,0.08,0.0036,0.006504,0.0013001132206093863,2.188901059316734,0.155,0.7,0.8482004569158335
compass.d.h+.2020,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.8717797887081347,0.9327379053088815,0.938,0.139,1.029879178070932e-05,True,0.1,0.9,25.0,10000.0,0.0641,0.0028,0.00528825,0.0010417157180132707,2.188901059316734,0.155,0.7,0.902258847008508
compass.d.h+.2021,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.9327379053088815,1.0,0.938,0.139,9.615557259077459e-06,True,0.1,0.9,25.0,10000.0,0.0478,0.0023,0.00410602,0.0007768176493141083,2.188901059316734,0.155,0.7,0.9663689526544408
compass.d.h+.2022,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,1.0,1.0583005244258363,0.938,0.139,9.02897889532973e-06,True,0.1,0.9,25.0,10000.0,0.038,0.0022,0.0034427999999999998,0.0006175537797894584,2.188901059316734,0.155,0.7,1.029150262212918
compass.d.h+.2023,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,1.0583005244258363,1.1135528725660044,0.938,0.139,8.556909053358524e-06,True,0.1,0.9,25.0,10000.0,0.025,0.0018,0.0024325,0.0004062853814404332,2.188901059316734,0.155,0.7,1.0859266984959204
compass.d.h+.2024,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,1.1135528725660044,1.174734012447073,0.938,0.139,8.12151313587622e-06,True,0.1,0.9,25.0,10000.0,0.0212,0.0016,0.00215816,0.00034453000346148735,2.188901059316734,0.155,0.7,1.1441434425065387
compass.d.h+.2025,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,1.174734012447073,1.2328828005937953,0.938,0.139,7.718982478700408e-06,True,0.1,0.9,25.0,10000.0,0.013,0.0013,0.0014663999999999999,0.00021126839834902526,2.188901059316734,0.155,0.7,1.2038084065204342
compass.d.h+.2026,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,1.2328828005937953,1.296148139681572,0.938,0.139,7.348408316927696e-06,True,0.1,0.9,25.0,10000.0,0.01,0.001,0.0012230000000000001,0.0001625141525761733,2.188901059316734,0.155,0.7,1.2645154701376837
compass.d.h+.2027,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,1.296148139681572,1.3601470508735443,0.938,0.139,6.996342899451316e-06,True,0.1,0.9,25.0,10000.0,0.0056,0.0008,0.00077728,9.100792544265704e-05,2.188901059316734,0.155,0.7,1.328147595277558
compass.d.h+.2028,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,1.3601470508735443,1.4317821063276353,0.938,0.139,6.656455428803648e-06,True,0.1,0.9,25.0,10000.0,0.0057,0.001,0.00089832,9.263306696841877e-05,2.188901059316734,0.155,0.7,1.3959645786005899
compass.d.h+.2029,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,1.4317821063276353,1.5329709716755893,0.938,0.139,6.26843163876691e-06,True,0.1,0.9,25.0,10000.0,0.0024,0.0003,0.00036119999999999994,3.9003396618281585e-05,2.188901059316734,0.155,0.7,1.4823765390016121
compass.d.h+.2030,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,1.5329709716755893,1.6278820596099706,0.938,0.139,5.879536888093927e-06,True,0.1,0.9,25.0,10000.0,0.0011,0.0002,0.00023133,1.7876556783379062e-05,2.188901059316734,0.155,0.7,1.58042651564278
compass.d.h+.2031,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,1.6278820596099706,1.7320508075688772,0.938,0.139,5.531167654219013e-06,True,0.1,0.9,25.0,10000.0,0.0003,0.0001,0.00010044,4.875424577285198e-06,2.188901059316734,0.155,0.7,1.6799664335894238
compass.d.h+.2032,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,0.1414213562373095,0.2,0.938,0.139,1.2238311147538797e-06,True,0.1,0.9,25.0,10000.0,0.2568,0.0173,0.023240399999999998,0.008022653729255334,1.5179456443047035,0.010499999999999999,0.7,0.17071067811865476
compass.d.h+.2033,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,0.2,0.2449489742783178,0.938,0.139,9.390786430790282e-07,True,0.1,0.9,25.0,10000.0,0.281,0.0185,0.025037100000000003,0.008778682624301983,1.5179456443047035,0.010499999999999999,0.7,0.2224744871391589
compass.d.h+.2034,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,0.2449489742783178,0.282842712474619,0.938,0.139,7.916799174600925e-07,True,0.1,0.9,25.0,10000.0,0.283,0.0185,0.025469999999999996,0.00884116435116534,1.5179456443047035,0.010499999999999999,0.7,0.26389584337646843
compass.d.h+.2035,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,0.282842712474619,0.31622776601683794,0.938,0.139,6.97484008988179e-07,True,0.1,0.9,25.0,10000.0,0.2648,0.0182,0.024070319999999996,0.00827258063670877,1.5179456443047035,0.010499999999999999,0.7,0.29953523924572845
compass.d.h+.2036,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,0.31622776601683794,0.34641016151377546,0.938,0.139,6.305737441891058e-07,True,0.1,0.9,25.0,10000.0,0.2613,0.0176,0.023255699999999997,0.008163237614697892,1.5179456443047035,0.010499999999999999,0.7,0.3313189637653067
compass.d.h+.2037,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,0.34641016151377546,0.37416573867739417,0.938,0.139,5.798724033010737e-07,True,0.1,0.9,25.0,10000.0,0.2854,0.0188,0.02491542,0.008916142423401371,1.5179456443047035,0.010499999999999999,0.7,0.3602879500955848
compass.d.h+.2038,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,0.37416573867739417,0.41231056256176607,0.938,0.139,5.312837505037879e-07,True,0.1,0.9,25.0,10000.0,0.243,0.0137,0.0203391,0.007591529813898155,1.5179456443047035,0.010499999999999999,0.7,0.3932381506195801
compass.d.h+.2039,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,0.41231056256176607,0.4472135954999579,0.938,0.139,4.861318615487735e-07,True,0.1,0.9,25.0,10000.0,0.2115,0.0137,0.0182313,0.006607442615800246,1.5179456443047035,0.010499999999999999,0.7,0.429762079030862
compass.d.h+.2040,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,0.4472135954999579,0.47958315233127197,0.938,0.139,4.508454307618883e-07,True,0.1,0.9,25.0,10000.0,0.2021,0.0123,0.017683749999999998,0.006313778499542458,1.5179456443047035,0.010499999999999999,0.7,0.46339837391561495
compass.d.h+.2041,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,0.47958315233127197,0.5196152422706632,0.938,0.139,4.1817729217944703e-07,True,0.1,0.9,25.0,10000.0,0.1733,0.0092,0.0140373,0.005414041632710084,1.5179456443047035,0.010499999999999999,0.7,0.4995991973009676
compass.d.h+.2042,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,0.5196152422706632,0.5477225575051661,0.938,0.139,3.914806344274953e-07,True,0.1,0.9,25.0,10000.0,0.1648,0.0105,0.01382672,0.005148494293540806,1.5179456443047035,0.010499999999999999,0.7,0.5336688998879147
compass.d.h+.2043,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,0.5477225575051661,0.5916079783099616,0.938,0.139,3.6674350934142663e-07,True,0.1,0.9,25.0,10000.0,0.1387,0.0079,0.01116535,0.0043331077579739675,1.5179456443047035,0.010499999999999999,0.7,0.5696652679075638
compass.d.h+.2044,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,0.5916079783099616,0.6324555320336759,0.938,0.139,3.41356535403449e-07,True,0.1,0.9,25.0,10000.0,0.1206,0.0069,0.00939474,0.003767648129860566,1.5179456443047035,0.010499999999999999,0.7,0.6120317551718187
compass.d.h+.2045,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,0.6324555320336759,0.6782329983125268,0.938,0.139,3.1879586135870124e-07,True,0.1,0.9,25.0,10000.0,0.1047,0.0057,0.007883910000000001,0.0032709184012968597,1.5179456443047035,0.010499999999999999,0.7,0.6553442651731014
compass.d.h+.2046,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,0.6782329983125268,0.7211102550927979,0.938,0.139,2.9859870191810503e-07,True,0.1,0.9,25.0,10000.0,0.0898,0.006,0.007453400000000001,0.002805429536164833,1.5179456443047035,0.010499999999999999,0.7,0.6996716267026624
compass.d.h+.2047,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,0.7211102550927979,0.7745966692414834,0.938,0.139,2.793609310799065e-07,True,0.1,0.9,25.0,10000.0,0.0765,0.0044,0.005768099999999999,0.002389926052523493,1.5179456443047035,0.010499999999999999,0.7,0.7478534621671407
compass.d.h+.2048,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,0.7745966692414834,0.8246211251235321,0.938,0.139,2.6127903308541936e-07,True,0.1,0.9,25.0,10000.0,0.0612,0.0039,0.0046818,0.0019119408420187945,1.5179456443047035,0.010499999999999999,0.7,0.7996088971825077
compass.d.h+.2049,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,0.8246211251235321,0.8717797887081347,0.938,0.139,2.463109254409129e-07,True,0.1,0.9,25.0,10000.0,0.0535,0.0037,0.0042158,0.0016713861935948612,1.5179456443047035,0.010499999999999999,0.7,0.8482004569158335
compass.d.h+.2050,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,0.8717797887081347,0.9327379053088815,0.938,0.139,2.315533288424203e-07,True,0.1,0.9,25.0,10000.0,0.0439,0.0029,0.00340225,0.0013714739046507367,1.5179456443047035,0.010499999999999999,0.7,0.902258847008508
compass.d.h+.2051,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,0.9327379053088815,1.0,0.938,0.139,2.1619179603036265e-07,True,0.1,0.9,25.0,10000.0,0.0355,0.0023,0.0027050999999999998,0.0011090506518246276,1.5179456443047035,0.010499999999999999,0.7,0.9663689526544408
compass.d.h+.2052,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,1.0,1.0583005244258363,0.938,0.139,2.0300343610962526e-07,True,0.1,0.9,25.0,10000.0,0.0253,0.0019,0.0020391800000000002,0.0007903938448214951,1.5179456443047035,0.010499999999999999,0.7,1.029150262212918
compass.d.h+.2053,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,1.0583005244258363,1.1135528725660044,0.938,0.139,1.9238963347315526e-07,True,0.1,0.9,25.0,10000.0,0.0253,0.0021,0.00215556,0.0007903938448214951,1.5179456443047035,0.010499999999999999,0.7,1.0859266984959204
compass.d.h+.2054,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,1.1135528725660044,1.174734012447073,0.938,0.139,1.8260039059844555e-07,True,0.1,0.9,25.0,10000.0,0.0201,0.0016,0.00169644,0.000627941354976761,1.5179456443047035,0.010499999999999999,0.7,1.1441434425065387
compass.d.h+.2055,1,12,12,2001,301.03984399999996,1.3038404810405297,1.7320508075688772,0.008,0.013,0.6,0.8,1.174734012447073,1.2328828005937953,0.938,0.139,1.735500752202113e-07,True,0.1,0.9,25.0,10000.0,0.0159,0.0015,0.00146439,0.0004967297285637064,1.5179456443047035,0.010499999999999999,0.7,1.2038084065204342
