# name: hermes3D.p.k+
# comment: HERMES proton-to-k+ (zxpt-3D) vmsub. thFactor contains DIS normalization (by MSHT20nnlo)
# reference: 1212.5407
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,Q_avg,x_min,x_max,x_avg,z_min,z_max,z_avg,pT_min,pT_max,pT_avg,M_target,M_product,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,corrErr_0
hermes3D.p.k+.67,1,1,2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2286185,0.45,0.6,0.5292908,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.3072683,0.01643448,0.1270354,0.006603905391987878
hermes3D.p.k+.68,1,1,2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2322678,0.6,0.8,0.7152897,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.1692535,0.01257985,0.06990607,0.0036376485998159277
hermes3D.p.k+.69,1,1,2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2708491,0.8,1.2,1.119052,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.03961306,0.008471779,0.01636738,0.0008513761443244856
hermes3D.p.k+.70,1,1,2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2737385,0.0,0.15,0.09723716,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.2279058,0.01323602,0.01392002,0.004898221982174246
hermes3D.p.k+.71,1,1,2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2749786,0.15,0.25,0.2022127,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.4481931,0.02207486,0.1499837,0.009632704804699223
hermes3D.p.k+.72,1,1,2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2751136,0.25,0.35,0.3012656,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.5058526,0.02577562,0.1696228,0.010871940622221972
hermes3D.p.k+.73,1,1,2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2781524,0.35,0.45,0.4032163,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.4515575,0.02428622,0.1514119,0.009705013530658927
hermes3D.p.k+.74,1,1,2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2801947,0.45,0.6,0.5299747,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.3046907,0.01483127,0.1021986,0.006548506815114221
hermes3D.p.k+.75,1,1,2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2821636,0.6,0.8,0.7013772,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.1075749,0.008417422,0.03610491,0.0023120330413275852
hermes3D.p.k+.76,1,1,2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.25,0.3,0.2837537,0.8,1.2,0.9640046,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.03332507,0.003949791,0.01114843,0.0007162327173397759
hermes3D.p.k+.77,1,1,2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.3,0.375,0.3347086,0.0,0.15,0.1000778,0.938,0.494,6.403162649479567e-06,True,0.1,0.85,10.0,10000.0,0.1743002,0.008192355,0.02622657,0.003746113837986429
hermes3D.p.k+.78,1,1,2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.3,0.375,0.3374265,0.15,0.25,0.2044161,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.3280259,0.01440912,0.141374,0.007050034154911771
